0,0.0120803
1,0.0600447
2,0.0318513
3,0.0290893
4,0.036429
5,0.0253965
6,0.0113191
7,0.018171
8,0.0187916
9,0.0210908
10,0.0172413
11,0.0286731
12,0.0844401
13,0.0228684
14,0.0558121
15,0.0196724
16,0.0247329
17,0.0537144
18,0.010053
19,0.0130311
20,0.0199336
21,0.0172552
22,0.0730252
23,0.111692
24,0.0821752
25,0.0294755
26,0.0112586
27,0.0811864
28,0.0169734
29,0.0152852
30,0.0235015
31,0.143014
32,0.0409012
33,0.0240953
34,0.0205689
35,0.0204327
36,0.0212097
37,0.0578436
38,0.149998
39,0.0141602
40,0.0433547
41,0.0215046
42,0.0113922
43,0.0188265
44,0.0738663
45,0.0550247
46,0.0978426
47,0.0945372
48,0.0300818
49,0.0401651
50,0.0337022
51,0.0403439
52,0.0614393
53,0.019591
54,0.0327059
55,0.0136444
56,0.0350681
57,0.0426153
58,0.0290072
59,0.020151
60,0.0195961
61,0.0344638
62,0.0313177
63,0.0538803
64,0.0354708
65,0.0384025
66,0.0794245
67,0.0196059
68,0.0113193
69,0.0536047
70,0.0499151
71,0.0686448
72,0.0323803
73,0.0164508
74,0.0238167
75,0.0191823
76,0.0132112
77,0.0159737
78,0.073765
79,0.0420957
80,0.0623831
81,0.0114247
82,0.0198074
83,0.0297954
84,0.0230264
85,0.0349651
86,0.0354767
87,0.0337001
88,0.0574658
89,0.0552616
90,0.0237482
91,0.0505904
92,0.0341528
93,0.0399113
94,0.0236337
95,0.0744514
96,0.0373559
97,0.128913
98,0.0225485
99,0.012367
100,0.0418051
101,0.154073
102,0.0189814
103,0.0247578
104,0.018547
105,0.127637
106,0.0208757
107,0.0545948
108,0.012331
109,0.030391
110,0.0470931
111,0.0132474
112,0.020886
113,0.0707869
114,0.0251533
115,0.0146955
116,0.0374346
117,0.0465374
118,0.0583241
119,0.0349401
120,0.0408382
121,0.0941765
122,0.0674733
123,0.0297183
124,0.0117289
125,0.0644922
126,0.0175012
127,0.0596176
128,0.0265951
129,0.0190409
130,0.0111759
131,0.0577195
132,0.0777598
133,0.0523015
134,0.0365589
135,0.0540477
136,0.0279437
137,0.0587779
138,0.0510463
139,0.031444
140,0.0113183
141,0.0186521
142,0.0160468
143,0.0225226
144,0.0598167
145,0.0316627
146,0.104714
147,0.0247478
148,0.044181
149,0.0132256
150,0.0570545
151,0.0134544
152,0.0117197
153,0.019434
154,0.0121641
155,0.0376605
156,0.0486224
157,0.0402157
158,0.0174562
159,0.0477208
160,0.0784763
161,0.0263415
162,0.0251675
163,0.0646813
164,0.0430548
165,0.0519613
166,0.117011
167,0.0100665
168,0.0298301
169,0.0468584
170,0.0771798
171,0.0403106
172,0.0323549
173,0.0462969
174,0.0327854
175,0.0981095
176,0.0321531
177,0.0141574
178,0.0163272
179,0.0172625
180,0.0413861
181,0.0814229
182,0.0241033
183,0.0169183
184,0.155574
185,0.0175529
186,0.0218146
187,0.0397666
188,0.12554
189,0.0464856
190,0.117071
191,0.063584
192,0.0464923
193,0.0226895
194,0.0381718
195,0.0603375
196,0.0114367
197,0.0177238
198,0.0741587
199,0.0406596
200,0.035555
201,0.0267371
202,0.0159496
203,0.0574814
204,0.0449068
205,0.0230534
206,0.0274177
207,0.0265577
208,0.0118178
209,0.0307489
210,0.0604573
211,0.0261956
212,0.0227306
213,0.0361614
214,0.0198617
215,0.0103768
216,0.0149435
217,0.0332263
218,0.041153
219,0.0152274
220,0.0561476
221,0.0193883
222,0.0300576
223,0.0154025
224,0.0542402
225,0.013666
226,0.0169151
227,0.0180067
228,0.0537019
229,0.0810353
230,0.0229353
231,0.0237523
232,0.0129005
233,0.0626535
234,0.0521169
235,0.0324851
236,0.0244957
237,0.0196115
238,0.043308
239,0.0119145
240,0.0343792
241,0.0367636
242,0.0596215
243,0.0162112
244,0.0420761
245,0.0479191
246,0.0299979
247,0.0647679
248,0.0103932
249,0.0292424
250,0.0304361
251,0.0188266
252,0.0176896
253,0.0138561
254,0.0315337
255,0.0118622
256,0.0349925
257,0.022537
258,0.0144266
259,0.0562443
260,0.0104955
261,0.0111303
262,0.0735304
263,0.0615783
264,0.0151248
265,0.0308692
266,0.0429927
267,0.0130645
268,0.0199469
269,0.0133038
270,0.0148636
271,0.0219637
272,0.0154609
273,0.034217
274,0.0857962
275,0.0480977
276,0.0616575
277,0.0493687
278,0.0157101
279,0.0481994
280,0.048352
281,0.0479682
282,0.0602206
283,0.0432333
284,0.0144473
285,0.0345875
286,0.0492265
287,0.0869074
288,0.0186094
289,0.0182872
290,0.0792309
291,0.0156638
292,0.0569055
293,0.0398505
294,0.0359929
295,0.0212111
296,0.0309829
297,0.0169965
298,0.0164751
299,0.0369706
300,0.0399941
301,0.0684676
302,0.0411182
303,0.0282124
304,0.0235986
305,0.0645616
306,0.0219553
307,0.0348437
308,0.0169591
309,0.0111094
310,0.0106031
311,0.0243683
312,0.0157491
313,0.028174
314,0.0720613
315,0.0195231
316,0.0144633
317,0.0313365
318,0.0369353
319,0.0609163
320,0.0351045
321,0.0551714
322,0.0273991
323,0.0574409
324,0.0251552
325,0.151852
326,0.0480409
327,0.0206488
328,0.015755
329,0.0513844
330,0.025953
331,0.0125563
332,0.0336237
333,0.0135333
334,0.015383
335,0.0466455
336,0.0310766
337,0.0139957
338,0.0299021
339,0.0150589
340,0.0319255
341,0.0281846
342,0.0101469
343,0.0260917
344,0.0104714
345,0.0139794
346,0.0431837
347,0.0396932
348,0.0509171
349,0.0167498
350,0.096205
351,0.0359828
352,0.019393
353,0.0772288
354,0.0229823
355,0.0215492
356,0.030301
357,0.0570259
358,0.0453577
359,0.0290416
360,0.0109383
361,0.0106754
362,0.0420235
363,0.0286261
364,0.101227
365,0.0114648
366,0.04252
367,0.0254027
368,0.0429681
369,0.0845109
370,0.0537522
371,0.041791
372,0.0215459
373,0.0106089
374,0.0179363
375,0.0137328
376,0.037516
377,0.0181904
378,0.0197574
379,0.0360586
380,0.018664
381,0.0522757
382,0.0161377
383,0.0172146
384,0.0512022
385,0.0249586
386,0.0423249
387,0.0106345
388,0.105921
389,0.0385444
390,0.0228169
391,0.031444
392,0.0136802
393,0.0649061
394,0.0241115
395,0.0242072
396,0.0302545
397,0.0252386
398,0.0179213
399,0.0350561
400,0.0266454
401,0.0660418
402,0.0115894
403,0.107185
404,0.0591645
405,0.0317364
406,0.0165491
407,0.0321624
408,0.0899312
409,0.0334155
410,0.0386921
411,0.0160522
412,0.0270732
413,0.0198489
414,0.064625
415,0.0136854
416,0.049637
417,0.0320625
418,0.0646087
419,0.0319382
420,0.0110624
421,0.0452911
422,0.0358929
423,0.043679
424,0.0247299
425,0.0263341
426,0.0737258
427,0.0333879
428,0.038664
429,0.0699904
430,0.0227613
431,0.118971
432,0.0629752
433,0.0684954
434,0.013872
435,0.0448441
436,0.124847
437,0.0205345
438,0.0243522
439,0.0368892
440,0.01232
441,0.0670235
442,0.0319334
443,0.0186841
444,0.101152
445,0.0286399
446,0.0520592
447,0.0582344
448,0.0316557
449,0.0221558
450,0.0632969
451,0.0296836
452,0.0917798
453,0.0488973
454,0.0215518
455,0.135002
456,0.0192296
457,0.0415013
458,0.0331846
459,0.0421131
460,0.0697794
461,0.0292392
462,0.0436506
463,0.0106894
464,0.0609467
465,0.0764412
466,0.0157921
467,0.0254696
468,0.0570006
469,0.0753867
470,0.010813
471,0.0471357
472,0.0892137
473,0.0420174
474,0.0110528
475,0.0252689
476,0.0504368
477,0.122421
478,0.0115061
479,0.079443
480,0.079393
481,0.0104783
482,0.0104421
483,0.0374584
484,0.042908
485,0.043533
486,0.0266654
487,0.0538145
488,0.0526529
489,0.0153043
490,0.0977284
491,0.0146644
492,0.0132069
493,0.0467897
494,0.056886
495,0.0429943
496,0.0410294
497,0.0338891
498,0.0162255
499,0.0140973
500,0.041332
501,0.0668091
502,0.0461635
503,0.0463845
504,0.0479707
505,0.0160627
506,0.0123486
507,0.0345171
508,0.0718184
