0,0.0346113
1,0.0293412
2,0.0427858
3,0.0417544
4,0.0610477
5,0.0297695
6,0.097314
7,0.0955988
8,0.0390687
9,0.112274
10,0.0537636
11,0.0368512
12,0.123957
13,0.0610226
14,0.0335439
15,0.0471145
16,0.0542968
17,0.0281483
18,0.0623257
19,0.0293753
20,0.0422875
21,0.112817
22,0.0694409
23,0.0611629
24,0.103909
25,0.0550472
26,0.0786931
27,0.0275971
28,0.0245345
29,0.048357
30,0.0238033
31,0.0830917
32,0.0485247
33,0.0448043
34,0.0500316
35,0.0443913
36,0.0359157
37,0.0207041
38,0.0554943
39,0.0210021
40,0.0495101
41,0.037111
42,0.0608771
43,0.0548252
44,0.0697977
45,0.127572
46,0.0374976
47,0.0693354
48,0.0318702
49,0.0615279
50,0.0395506
51,0.0307835
52,0.0330853
53,0.0610542
54,0.0434698
55,0.0408795
56,0.0407598
57,0.0399259
58,0.0387722
59,0.0474098
60,0.0653407
61,0.0439194
62,0.0257141
63,0.0625742
64,0.0244987
65,0.128993
66,0.027408
67,0.010612
68,0.0526928
69,0.077911
70,0.0472254
71,0.0769247
72,0.0639843
73,0.0478707
74,0.0776441
75,0.0404995
76,0.146539
77,0.116059
78,0.0845918
79,0.0495555
80,0.0341092
81,0.0412275
82,0.0248881
83,0.0611282
84,0.0602984
85,0.0655797
86,0.0243603
87,0.0582084
88,0.0379795
89,0.0859525
90,0.142654
91,0.0729369
92,0.054561
93,0.0133927
94,0.0643956
95,0.143147
96,0.029351
97,0.0233632
98,0.0449583
99,0.114727
100,0.0523923
101,0.051042
102,0.0446013
103,0.0274803
104,0.0443558
105,0.0620905
106,0.0338981
107,0.0325698
108,0.0341804
109,0.0937099
110,0.0800237
111,0.0213806
112,0.0303184
113,0.0604842
114,0.0341734
115,0.0791348
116,0.130757
117,0.0288417
118,0.0297052
119,0.0449563
120,0.0464737
121,0.0438769
122,0.0341499
123,0.0986257
124,0.0508727
125,0.028065
126,0.100349
127,0.0353564
128,0.103392
129,0.101577
130,0.0332696
131,0.0509438
132,0.0772957
133,0.0332547
134,0.0678387
135,0.0490608
136,0.0282032
137,0.0259777
138,0.041225
139,0.0295539
140,0.142266
141,0.0245162
142,0.0439633
143,0.0739591
144,0.0723024
145,0.0372622
146,0.0187814
147,0.0319217
148,0.0412025
149,0.0465781
150,0.100183
151,0.0185016
152,0.0661468
153,0.077462
154,0.0344199
155,0.0459395
156,0.119857
157,0.0313075
158,0.0412741
159,0.0714186
160,0.0395379
161,0.0220413
162,0.051665
163,0.140424
164,0.0507664
165,0.0367131
166,0.0366936
167,0.0470823
168,0.0211452
169,0.0469514
170,0.0465597
171,0.0509826
172,0.0315628
173,0.0728406
174,0.0373781
175,0.0560679
176,0.0183812
177,0.0602692
178,0.0424013
179,0.0586524
180,0.07256
181,0.040976
182,0.0501809
183,0.0393642
184,0.04374
185,0.0390176
186,0.0354364
187,0.0488567
188,0.0481736
189,0.0879243
190,0.103876
191,0.0557136
192,0.0503719
193,0.0751356
194,0.01859
195,0.040134
196,0.0279245
197,0.0806106
198,0.0557526
199,0.0436317
200,0.0641311
201,0.0467552
202,0.0691297
203,0.0611005
204,0.016098
205,0.0544427
206,0.0287444
207,0.0974601
208,0.0877955
209,0.0587442
210,0.0644524
211,0.0467645
212,0.04838
213,0.0280961
214,0.116225
215,0.0683897
216,0.05001
217,0.0321723
218,0.0408438
219,0.0331932
220,0.0475309
221,0.0477123
222,0.0422888
223,0.0866645
224,0.0440251
225,0.0644906
226,0.0407305
227,0.0360845
228,0.0351398
229,0.0449449
230,0.0862825
231,0.0321229
232,0.0263207
233,0.0164663
234,0.103861
235,0.0306327
236,0.0338343
237,0.0451925
238,0.0402963
239,0.0404028
240,0.0503766
241,0.0600866
242,0.0299398
243,0.0631077
244,0.0383476
245,0.124646
246,0.073409
247,0.0467501
248,0.0534031
249,0.0442309
250,0.0700437
251,0.0225395
252,0.0602793
253,0.0570243
254,0.0596831
255,0.124118
256,0.0450669
257,0.021454
258,0.0730055
259,0.046013
260,0.094414
261,0.0110093
262,0.0175947
263,0.0434244
264,0.0431073
265,0.0598283
266,0.0362875
267,0.037847
268,0.0859403
